code;frequency;product;coicop
01.1.2.2.1;1;Viande hachée de boeuf;Viande d’animaux bovins, fraîche, réfrigérée ou congelée
01.1.2.2;5;Viande hachée frais;Viande fraîche réfrigérée ou congelée
01.1.2.2.1;1;Viande rouge;Viande d’animaux bovins, fraîche, réfrigérée ou congelée
01.1.2.3;1;Viande sèche;Viande, séchée, salée, en saumure ou fumée (ND)
01.1.2.2;1;Viande surgelée;Viande fraîche réfrigérée ou congelée
01.1.2.3;126;Charcuterie;Viande, séchée, salée, en saumure ou fumée (ND)
01.1.2.3.2;1;Charcuterie de porc;Viande de porcs, coupes, salées, séchées ou fumées (jambon ou bacon)
01.1.2.2.2;20;Viande de porc;Viande de porcs, fraîche, réfrigérée ou congelée
01.1.2.2.3;127;Agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;2;Agneau collier;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;2;Agneau côte;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;6;Agneau gigot;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Agneau haché;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Agneau poitrine;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;5;Agneau surgelé;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Baron agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;2;Brochette d'agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;3;Cabri;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Cabri surgelé;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;2;Carré agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Chèvre surgelé;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Chevreau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Chevrettes;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;4;Collier mouton;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;6;Côte d'agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Côte de cabri;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Côte de mouton;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Côte filet d’agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Côtelette d'agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Épaule d’agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Épaule mouton;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Filet agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;3;Gigot d'agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;4;Gigot d’agneau surgelé;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;2;Gigot mouton;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Jarret d'agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;12;Mouton;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Mouton surgelé;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;2;Pied agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;6;Poitrine agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Quart avant agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Rôti agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Sauté d‘agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Selle d'agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;3;Souris d'agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;2;Souris d'agneau congelée;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Steack agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Viande chèvre;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Viande d’agneau;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;4;Viande de mouton;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.3;1;Viande souris;Viande de chèvre, d'agneau et de mouton, fraîche, réfrigérée ou congelée.
01.1.2.2.4;1;1/2 poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Aiguillette canard surgelée;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;9;Aiguillette de canard;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;2;Aiguillette de dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;6;Aiguillette de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Aiguillette poulet congelé;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Aiguillette poulet surgelé;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;9;Aile de dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Aile de dinde surgelée;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;40;Aile de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;6;Aile de poulet surgelée;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;14;Aileron de dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Aileron de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;13;Ailes de dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Ailes de poulet surgelés;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Allumettes volaille;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Bacon de dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Bloc dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Brochette de canard;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;5;Brochette de dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Brochette de volaille;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;9;Brochette poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;38;Canard;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Canard cuisses;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;3;Canard magret;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;2;Canard surgelé;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Cane;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Canette surgelé;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Cannette;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Carton de cuisse de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;3;Chapon;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;7;Coq;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;18;Coq découpé;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;3;Coq découpé surgelé;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;6;Coq surgelé;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;22;Coquelet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Cou de dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Cou de volaille;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Cuisse canard surgelée;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;19;Cuisse de canard;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;3;Cuisse de canard fraîche;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;2;Cuisse de canette;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;59;Cuisse de dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Cuisse de dinde surgelée;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;2;Cuisse de pintade;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;179;Cuisse de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;2;Cuisse de poulet congelée;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;3;Cuisse de poulet surgelée;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Cuisse de poulet surgelée;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Cuisse volaille;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Découpé de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;2;Demi poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;13;Dès de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;3;Dès de volaille;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;163;Dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;3;Dinde congelée;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;5;Dinde fraîche;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;2;Dinde fumée;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Dinde morceau;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;3;Dinde rôti;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;5;Dinde surgelée;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Dindonneau surgelé;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;149;Escalope de dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;41;Escalope de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Escalope de volaille;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Escalope dinde surgelée;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Escalope poulet surgelée;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;3;Filet de canard;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Filet de canette;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;52;Filet de dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;246;Filet de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Filet de poulet bio;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;3;Filet de poulet surgelé;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;6;Filet de volaille;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Filet dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Filet dinde surgelé;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Filet poulet congelé;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Haché de dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Haché de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;2;Haché de volaille;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;5;Haché volaille;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;6;Haut de cuisse de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Haut de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;56;Jambon de dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;18;Jambon de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Jambon de volaille;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Lamelles kebab;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Magret;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Magret d'oie;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;52;Magret de canard;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;2;Magret de canard surgelé;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;2;Morceaux canard;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Morceaux de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Oie;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;70;Pilon de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;52;Pintade;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Pintade surgelée;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;3;Poitrine de dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;32;Poule;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;3;Poule congelée;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;2;Poule entière;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;2;Poule fermière;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Poule surgelée;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Poule volaille;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;6;Poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Poulet à cuire;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;2;Poulet à l'eau;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Poulet bio;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;25;Poulet congelé;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Poulet cru;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Poulet en dés;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Poulet en morceaux;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;13;Poulet entier;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;114;Poulet fermier;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Poulet fermier bio;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;64;Poulet surgelé;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Poulette;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;20;Rôti de dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;9;Rôti de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;10;Roulé de dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Steak canard;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;2;Steak de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;2;Steak dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Steak haché canard;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Viande de poulet;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;1;Viande de volaille;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;3;Viande dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;103;Volaille;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.4;2;Volaille dinde;Viande de volaille, fraîche, réfrigérée ou congelée
01.1.2.2.5;1;Brochette lapin;Viande de lièvres et de lapins, fraîche, réfrigérée ou congelée
01.1.2.2.5;5;Cuisse de lapin;Viande de lièvres et de lapins, fraîche, réfrigérée ou congelée
01.1.2.2.5;1;Demi lapin;Viande de lièvres et de lapins, fraîche, réfrigérée ou congelée
01.1.2.2.5;1;Épaule lapin;Viande de lièvres et de lapins, fraîche, réfrigérée ou congelée
01.1.2.2.5;1;Filet de lapin;Viande de lièvres et de lapins, fraîche, réfrigérée ou congelée
01.1.2.2.5;1;Gigolette de lapin;Viande de lièvres et de lapins, fraîche, réfrigérée ou congelée
01.1.2.2.5;109;Lapin;Viande de lièvres et de lapins, fraîche, réfrigérée ou congelée
01.1.2.2.5;2;Lapin découpé;Viande de lièvres et de lapins, fraîche, réfrigérée ou congelée
01.1.2.2.5;16;Lapin entier;Viande de lièvres et de lapins, fraîche, réfrigérée ou congelée
01.1.2.2.5;10;Lapin frais;Viande de lièvres et de lapins, fraîche, réfrigérée ou congelée
01.1.2.2.5;4;Lapin surgelé;Viande de lièvres et de lapins, fraîche, réfrigérée ou congelée
01.1.2.2.5;1;Pattes lapin;Viande de lièvres et de lapins, fraîche, réfrigérée ou congelée
01.1.2.2.5;2;Râble de lapin;Viande de lièvres et de lapins, fraîche, réfrigérée ou congelée
01.1.2.2.5;1;Viande de lapin;Viande de lièvres et de lapins, fraîche, réfrigérée ou congelée
01.1.2.2.6;1;Beefteck cheval;Viande de chevaux et d’autres équidés, fraîche, réfrigérée ou congelée
01.1.2.2.6;11;Cheval;Viande de chevaux et d’autres équidés, fraîche, réfrigérée ou congelée
01.1.2.2.6;1;Cheval faux-filet;Viande de chevaux et d’autres équidés, fraîche, réfrigérée ou congelée
01.1.2.2.6;2;Cheval haché;Viande de chevaux et d’autres équidés, fraîche, réfrigérée ou congelée
01.1.2.2.6;2;Filet cheval;Viande de chevaux et d’autres équidés, fraîche, réfrigérée ou congelée
01.1.2.2.6;2;Hachis de cheval;Viande de chevaux et d’autres équidés, fraîche, réfrigérée ou congelée
01.1.2.2.6;1;Pavé de cheval;Viande de chevaux et d’autres équidés, fraîche, réfrigérée ou congelée
01.1.2.2.6;2;Rôti cheval;Viande de chevaux et d’autres équidés, fraîche, réfrigérée ou congelée
01.1.2.2.6;1;Rumsteack de cheval;Viande de chevaux et d’autres équidés, fraîche, réfrigérée ou congelée
01.1.2.2.6;1;Steak de cheval;Viande de chevaux et d’autres équidés, fraîche, réfrigérée ou congelée
01.1.2.2.6;8;Viande cheval;Viande de chevaux et d’autres équidés, fraîche, réfrigérée ou congelée
01.1.2.2.9;24;Cailles;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;1;Cailles frais;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;2;Cerf;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;2;Cuisses de grenouilles;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;1;Cuisses grenouilles surgelées;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;17;Escargots;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;1;Escargots frais;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;1;Escargots surgelés;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;5;Gibier;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;1;Gibier surgelé;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;1;Impala;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;1;Lièvre;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;1;Pavé d’autruche;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;2;Pavé de biche;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;1;Pavé de kangourou;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;1;Perdreaux;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;2;Pigeons;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;1;Poule a l'eau;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.2.9;1;Sanglier;Autres viandes, fraîche, réfrigérée ou congelée
01.1.2.3.2;1;1/2 jambon cru;Viande de porcs, coupes, salées, séchées ou fumées (jambon ou bacon)
01.1.2.3.2;1;1/2 jambonneau;Viande de porcs, coupes, salées, séchées ou fumées (jambon ou bacon)
01.1.2.3.2;2;Allumettes de bacon;Viande de porcs, coupes, salées, séchées ou fumées (jambon ou bacon)
01.1.2.3.2;9;Allumettes de jambon;Viande de porcs, coupes, salées, séchées ou fumées (jambon ou bacon)
01.1.2.3.2;1;Allumettes de lardons;Viande de porcs, coupes, salées, séchées ou fumées (jambon ou bacon)
01.1.2.3.2;1;Allumettes lardon fumé;Viande de porcs, coupes, salées, séchées ou fumées (jambon ou bacon)
01.1.2.3.2;289;Bacon;Viande de porcs, coupes, salées, séchées ou fumées (jambon ou bacon)
01.1.2.3.2;1;Bacon de porc;Viande de porcs, coupes, salées, séchées ou fumées (jambon ou bacon)
01.1.2.3.2;2;Bacon dés;Viande de porcs, coupes, salées, séchées ou fumées (jambon ou bacon)
01.1.2.3.2;18;Bacon fumé;Viande de porcs, coupes, salées, séchées ou fumées (jambon ou bacon)
01.1.2.3.2;1;Bacon sous vide;Viande de porcs, coupes, salées, séchées ou fumées (jambon ou bacon)
01.1.2.3.2;1;Cervelas charcuterie;Viande de porcs, coupes, salées, séchées ou fumées (jambon ou bacon)
